datetime,lat,lon,depth,magnitude,min_magnitude,max_magnitude,mean_magnitude,median_magnitude,variance_magnitude,kurtosis_magnitude,min_depth,max_depth,mean_depth,median_depth,variance_depth,kurtosis_depth,min_lat,max_lat,mean_lat,median_lat,variance_lat,kurtosis_lat,min_lon,max_lon,mean_lon,median_lon,variance_lon,kurtosis_lon,min_datetime,max_datetime,mean_datetime,median_datetime,variance_datetime,kurtosis_datetime,location_labels
2008-01-12 15:06:43.950,38.8902,26.0143,12.0,4.7,4.0,4.8,4.176666666666667,4.1,0.03912222222222224,1.1794897027539708,3.6,24.8,10.946666666666664,10.5,26.60248888888889,0.4861982132179645,38.1,39.7577,38.52412999999999,38.2416,0.19721863209999982,-0.05676204361330495,26.31,29.8345,27.05563333333334,26.6406,0.791817504222222,2.411857137857023,1129857550.02,1199509860.3,1157570626.475,1151407440.245,737509462071233.1,-1.6269974098787252,6
2008-01-15 07:44:25.210,38.9143,26.0565,8.6,4.1,4.0,4.8,4.2,4.1,0.04666666666666669,0.5204081632653001,3.6,24.8,11.166666666666664,11.25,25.565555555555555,0.5653668142612172,38.1,39.7577,38.54939666666667,38.45,0.1959268316555553,-0.20940326219465488,26.0143,29.8345,27.035626666666676,26.6406,0.8210764539555554,2.2399978785502306,1129895256.0,1200150403.95,1159913721.606,1152732492.85,766853462052312.0,-1.6917715762729821,6
2008-03-15 11:52:12.730,39.0505,27.8315,13.4,4.2,4.0,4.8,4.19,4.1,0.045566666666666686,0.891515923730474,3.6,24.8,11.02,10.5,25.6516,0.6466556189997346,38.1,39.7577,38.57554,38.6856,0.19381872039999976,-0.32695130290201524,26.0143,29.8345,27.020176666666675,26.6406,0.8439316904555555,2.111408217481566,1130188536.3,1200383065.21,1162263315.2463334,1152790271.06,785888188257617.6,-1.7268328419310104,6
2008-07-20 10:15:25.570,38.7343,26.5443,10.0,4.0,4.0,4.8,4.196666666666666,4.1,0.04432222222222224,0.927379448660556,3.6,24.8,10.966666666666665,10.5,25.309555555555555,0.7751791422999044,38.1,39.7577,38.60455666666666,38.766999999999996,0.19528125712222194,-0.4942686903028628,26.0143,29.8345,27.062226666666675,26.649,0.8573497052888888,1.6790826452923415,1130528999.97,1205581932.73,1164776428.4606667,1161209064.67,807829489437563.5,-1.7124274367813417,6
2008-09-11 23:12:42.740,39.7658,26.0303,9.0,4.1,4.0,4.8,4.196666666666667,4.1,0.04432222222222224,0.9273794486605351,3.6,24.8,11.116666666666665,10.5,24.322055555555554,0.9117959980115806,38.1,39.7577,38.62424,38.766999999999996,0.18837837773333302,-0.4352273220267482,26.0143,29.8345,27.05589333333334,26.6406,0.8626666652888887,1.665952575034602,1130597321.4,1216548925.57,1167643759.314,1175525313.255,849858073172172.8,-1.6010191653216848,6
2008-09-30 07:30:00.830,38.9857,29.8647,5.4,4.6,4.0,4.8,4.183333333333333,4.1,0.04138888888888891,1.6981397234358955,3.6,24.8,10.983333333333333,10.25,24.335388888888886,1.018677463092394,38.11,39.7658,38.679766666666666,38.7795,0.21957288888888854,-0.3087408058040664,26.0143,29.8345,27.035570000000007,26.6156,0.8915494414333331,1.5390390240091634,1130615368.63,1221174762.74,1170663007.3586667,1181558644.3,890513206606235.1,-1.4771923309935597,6
2009-02-17 05:28:19.350,39.1093,29.0405,7.6,5.0,4.0,4.8,4.2,4.1,0.04666666666666668,0.7408163265306054,3.6,24.8,10.979999999999999,10.25,24.372266666666665,1.0131938338369109,38.11,39.7658,38.70817333333333,38.793099999999995,0.2119388812888885,-0.2927092392579502,26.0143,29.8647,27.142500000000002,26.6156,1.142132411333333,0.8037618447538528,1130736398.0,1222759800.83,1173734488.432,1183670880.0,918087961364155.5,-1.3733497135045727,6
2009-05-07 23:46:42.860,39.2955,27.9332,6.0,4.1,4.0,5.0,4.206666666666666,4.1,0.05595555555555558,2.397961996894809,3.6,24.8,11.033333333333333,10.25,23.923555555555556,1.088959951049211,38.11,39.7658,38.74081666666666,38.80585,0.2050939007222219,-0.29380354060273994,26.0143,29.8647,27.224516666666666,26.6592,1.2449389360555554,0.1138731663328465,1130741300.5,1234848499.35,1177204891.8103333,1187501338.88,968913813412040.2,-1.1751659045185727,6
2009-08-30 00:42:24.700,38.48,26.29,14.0,4.2,4.0,5.0,4.206666666666666,4.1,0.05595555555555558,2.397961996894809,3.6,24.8,11.033333333333333,10.25,23.923555555555556,1.088959951049211,38.1178,39.7658,38.78033333333333,38.8197,0.20052379822222177,-0.3385669465056145,26.0143,29.8647,27.26929,26.688,1.2462549735666666,-0.06437134378032194,1130905631.06,1241740002.86,1180904848.5556667,1189792014.36,1022087974852673.1,-0.9863143794262994,6
2009-08-31 21:49:54.080,38.6743,26.3498,17.5,4.0,4.0,5.0,4.21,4.15,0.05556666666666669,2.382090828385012,3.6,24.8,10.979999999999999,10.25,23.518933333333333,1.258055798901026,38.1178,39.7658,38.79056666666666,38.8197,0.19113062155555527,-0.2112688359245536,26.0143,29.8647,27.261816666666665,26.688,1.2591607227222221,-0.08498466286407425,1131204432.7,1251592944.7,1184927759.0103333,1190687220.625,1089133672537458.0,-0.7795449957229952,6
2009-09-15 09:23:47.450,39.0945,29.0447,10.2,4.0,4.0,5.0,4.206666666666666,4.15,0.05662222222222224,2.2878743817295177,3.6,24.8,11.163333333333332,10.25,24.867655555555555,0.7511824637911757,38.1178,39.7658,38.807376666666656,38.8197,0.178461877122222,-0.002538115691774756,26.0143,29.8647,27.25414333333333,26.688,1.271331857122222,-0.1035066984657842,1131653394.5,1251755394.08,1188946124.3896666,1192196916.08,1125644312854232.8,-0.7110268619227242,6
2010-01-25 01:10:17.800,38.85,26.92,13.0,4.0,4.0,5.0,4.206666666666666,4.15,0.05662222222222224,2.2878743817295177,3.6,24.8,11.103333333333332,10.1,24.871655555555556,0.7988598370448994,38.1178,39.7658,38.83885999999999,38.84385,0.165813867733333,0.1633183641189957,26.0143,29.8647,27.33596666666666,26.72555,1.3568036928888887,-0.5377979553004337,1132119674.61,1253006627.45,1192991232.1546667,1194019965.885,1136657787828192.2,-0.708845518014813,6
2010-03-02 00:43:13.800,39.16,29.02,8.0,4.4,4.0,5.0,4.199999999999999,4.1,0.05800000000000001,2.225921521997635,3.6,24.8,11.136666666666667,10.1,24.963655555555555,0.7443664753546262,38.1212,39.7658,38.86326666666665,38.855000000000004,0.14789140155555539,0.4795355254022349,26.0143,29.8647,27.348106666666663,26.836150000000004,1.342135254622222,-0.5251433345041443,1135396567.3,1264381817.8,1197399970.261,1195067156.3400002,1163596456166956.2,-0.6915982590879688,6
2010-03-02 00:59:43.080,39.1347,29.094,6.4,4.3,4.0,5.0,4.203333333333334,4.1,0.05898888888888891,1.9832485384939682,3.6,24.8,10.936666666666666,10.0,24.97832222222222,0.9102660958112407,38.1212,39.7658,38.87526666666666,38.866,0.1505490015555553,0.3441941642151427,26.0143,29.8647,27.38943999999999,26.836150000000004,1.427383325733333,-0.7937540847376474,1144945113.88,1267490593.8,1201803104.4776666,1196353155.04,1179817982881697.8,-0.7535960915754893,6
2010-03-26 18:35:52.980,38.1535,26.2207,11.2,4.9,4.0,5.0,4.203333333333334,4.1,0.05898888888888891,1.9832485384939682,3.6,24.8,10.879999999999997,10.0,25.392933333333332,0.8509883222839658,38.1212,39.7658,38.906650000000006,38.8811,0.13630044516666637,0.6065290568148778,26.0143,29.8647,27.47518333333333,26.935000000000002,1.4917831427222221,-1.0548610571822687,1150099624.58,1267491583.08,1205887986.7843335,1198416633.35,1199203223631874.8,-0.8406625362232321,6
2010-03-26 19:25:36.090,38.1148,26.2047,5.2,4.2,4.0,5.0,4.2266666666666675,4.1,0.07462222222222226,1.019674421194992,3.6,24.8,10.976666666666665,10.1,25.165122222222223,0.8344576453073631,38.1212,39.7658,38.90605,38.8811,0.1371930651666664,0.6131320551137778,26.0143,29.8647,27.461166666666664,26.935000000000002,1.5208600168888888,-1.0745070006663968,1152715255.91,1269628552.98,1209872284.3976667,1199830132.125,1215012543543670.0,-0.9339164674910276,6
2010-08-12 02:23:04.230,39.6943,27.5447,12.5,4.9,4.0,5.0,4.2266666666666675,4.1,0.07462222222222226,1.019674421194992,3.6,24.8,10.37,10.0,20.764766666666667,1.3437244695436714,38.1148,39.7658,38.884503333333335,38.8811,0.1568986409888885,0.2762071854822099,26.0143,29.8647,27.445416666666667,26.935000000000002,1.5527487793888888,-1.0957878814300408,1152749729.79,1269631536.09,1213769493.737,1200266734.58,1209965711485340.2,-1.0468266784854805,6
2011-05-19 20:15:22.940,39.1553,29.0893,6.9,5.8,4.0,5.0,4.256666666666667,4.15,0.08712222222222227,0.30093735359872875,3.6,24.8,10.213333333333333,10.0,19.33648888888889,1.9782516399938217,38.1148,39.7658,38.91392333333333,38.8951,0.17771544845555512,-0.030574787145257076,26.0143,29.8647,27.473613333333333,27.247349999999997,1.5337010851555555,-1.1028517241241613,1152830812.33,1281579784.23,1218063828.885,1202982498.97,1220685193941907.0,-1.1444280729169376,6
2011-05-19 20:25:31.990,39.1253,29.0883,5.0,4.6,4.0,5.8,4.316666666666667,4.2,0.16072222222222227,3.9971183288170904,3.6,17.5,9.616666666666667,9.5,12.254055555555555,-0.5118143036422977,38.1148,39.7658,38.926226666666665,38.90715,0.17896239128888844,-0.06793671241547639,26.0143,29.8647,27.551513333333332,27.6276,1.5973043578222224,-1.2813754249311529,1169587317.01,1305836122.94,1223164005.9053335,1211065429.15,1309627693463587.0,-0.9838960754410673,6
2011-05-19 20:41:44.560,39.1038,29.1273,5.0,4.0,4.0,5.8,4.320000000000001,4.2,0.1622666666666667,3.8085597827004047,5.0,17.5,9.663333333333332,9.5,11.755655555555554,-0.5318152562108334,38.1148,39.7658,38.95969666666666,38.9355,0.15756089232222195,0.18845569012390317,26.0143,29.8647,27.56275666666667,27.6276,1.6279427784555556,-1.3148900177513199,1181463309.5,1305836731.99,1227705653.0713334,1218861844.155,1421145069325917.5,-0.9909124579813566,6
2011-05-19 20:43:30.760,39.1238,29.0902,5.0,4.0,4.0,5.8,4.320000000000001,4.2,0.1622666666666667,3.808559782700403,5.0,17.5,9.263333333333332,8.8,10.526322222222221,-0.5005139806821886,38.1148,39.7658,38.96782333333332,38.971199999999996,0.15785572778888862,0.18183016155409737,26.0143,29.8647,27.656666666666663,27.72185,1.6484035762222224,-1.4142941854948134,1181653979.1,1305837704.56,1231851466.24,1221967281.7849998,1536166073525041.8,-1.0819665650686698,6
2011-05-19 21:12:50.850,39.1117,29.038,5.6,4.6,4.0,5.8,4.316666666666666,4.2,0.1640555555555556,3.7319745432706943,5.0,17.5,9.096666666666666,8.399999999999999,11.086322222222222,-0.5652921238596922,38.1148,39.7658,38.97528333333334,39.018100000000004,0.15845770005555532,0.16708986756277477,26.0143,29.8647,27.746673333333334,27.73725,1.6553214886222223,-1.465399929106868,1185687780.9,1305837810.76,1235990927.2953334,1228804150.09,1617503984371809.0,-1.1938936828055808,6
2011-05-19 21:21:29.090,39.1127,29.018,5.0,4.5,4.0,5.8,4.336666666666667,4.2,0.1629888888888889,3.4518219599862388,5.0,17.5,8.933333333333335,8.1,11.401555555555555,-0.555265796084353,38.1148,39.7658,38.98327333333334,39.0725,0.15865859528888865,0.17311561921397267,26.0143,29.8647,27.789896666666667,27.74425,1.7090364216555558,-1.5391632951394671,1189314896.86,1305839570.85,1239995986.9603333,1238294251.105,1679744363756817.2,-1.2952216584110023,6
2011-05-19 21:33:10.910,39.1457,29.1062,4.5,4.4,4.0,5.8,4.34,4.2,0.16373333333333334,3.3368033082579114,5.0,17.5,8.75,7.95,11.801833333333333,-0.5314982946999747,38.1148,39.7658,38.99277333333334,39.099149999999995,0.1583199519555553,0.20870165026845955,26.0143,29.8647,27.877256666666668,27.7934,1.687025778455556,-1.5179187598731088,1190269131.86,1305840089.09,1243880160.0346665,1246666473.78,1723553326335569.5,-1.3724377056539128,6
2011-05-20 00:13:07.350,39.1165,29.1387,5.0,4.1,4.0,5.8,4.3533333333333335,4.2,0.15982222222222223,3.398199674338434,4.5,17.5,8.723333333333334,7.95,12.006455555555554,-0.5519583916693813,38.1148,39.7658,38.99012333333333,39.099149999999995,0.1572917431222219,0.24043569645134433,26.0143,29.8647,27.866823333333333,27.7934,1.6580073397888895,-1.5103900547747022,1191105309.39,1305840790.91,1247732548.6696668,1251674169.3899999,1740878342691306.0,-1.4223069833306377,6
2011-05-20 00:58:32.510,39.1038,29.0903,5.0,4.5,4.0,5.8,4.3566666666666665,4.2,0.15778888888888892,3.4901416905665856,4.5,17.5,8.616666666666667,7.75,12.448055555555555,-0.6036871342887316,38.1148,39.7658,38.96874999999999,39.099149999999995,0.13772816116666636,0.4966669804032948,26.0143,29.8647,27.912936666666663,27.88235,1.7093886603222228,-1.550957370739282,1193288522.77,1305850387.35,1251557384.6016665,1252381010.7649999,1731950270932475.2,-1.444617572928181,6
2011-05-24 02:55:29.340,39.0962,29.0195,8.3,4.2,4.0,5.8,4.359999999999999,4.2,0.1584,3.38328997041119,4.5,17.5,8.52,7.3,12.8576,-0.6482284675561507,38.1148,39.7658,38.96099333333334,39.099149999999995,0.13376794328888855,0.6347084043318749,26.0143,29.8647,27.95817333333333,28.4756,1.7524716092888895,-1.5731217719049306,1194751409.0,1305853112.51,1255309537.593,1258694222.625,1702963812526700.5,-1.4361451447852578,6
2011-05-27 07:43:37.660,39.1187,29.041,8.6,4.5,4.0,5.8,4.366666666666665,4.2,0.1548888888888889,3.5344507820975117,4.5,17.5,8.563333333333333,7.8,12.780322222222223,-0.6543338058348178,38.1148,39.7658,38.987866666666676,39.1,0.11864739355555524,1.2582181058606068,26.0143,29.8647,28.04349,29.01875,1.707922374233334,-1.4646862169796138,1195382903.68,1306205729.34,1259024681.6043332,1265936205.8,1653266030690456.8,-1.3974943666081696,6
2011-05-28 05:47:16.880,39.1162,29.0213,7.5,4.8,4.0,5.8,4.379999999999999,4.25,0.15293333333333337,3.460447594992143,4.5,17.5,8.67,8.15,12.435433333333332,-0.6263403782314181,38.1148,39.7658,38.99326666666666,39.1038,0.11915643355555522,1.254596865754177,26.0143,29.8647,28.01704,29.01875,1.6334664177333342,-1.4758830260607012,1197323406.4,1306482217.66,1262727992.0703332,1267491088.44,1579616249986363.5,-1.3333013035293726,6
2011-05-28 07:35:31.260,39.1062,29.124,7.6,4.0,4.0,5.8,4.4,4.3,0.15733333333333335,2.8275280091927524,4.5,17.5,8.446666666666667,7.8,11.411822222222222,-0.24200591967658758,38.1148,39.7658,39.00471333333333,39.10655,0.11790897582222185,1.4177221579500197,26.0143,29.8647,28.060733333333328,29.019750000000002,1.6620430228888898,-1.4541633397926952,1199509860.3,1306561636.88,1266369266.4196665,1268560068.03,1487811657452319.8,-1.240094461194986,6
2011-05-28 18:06:46.880,39.1058,29.0378,5.0,4.1,4.0,5.8,4.39,4.25,0.16223333333333334,2.655572099076445,4.5,17.5,8.3,7.6,10.993333333333332,0.07728770326283385,38.1148,39.7658,39.02125333333333,39.107749999999996,0.11278543515555518,1.901910126975074,26.0143,29.8647,28.133200000000002,29.02065,1.6533518540000007,-1.3162003482335283,1200150403.95,1306568131.26,1269937875.4516668,1269630044.5349998,1379935638621609.8,-1.1173108669240404,6
2011-05-29 01:31:39.460,39.1243,29.081,9.9,4.6,4.0,5.8,4.37,4.2,0.16143333333333335,3.013552068078268,4.5,17.5,8.066666666666666,7.55,10.845555555555556,0.41249320705229975,38.1148,39.7658,39.028439999999996,39.107749999999996,0.11239955906666631,2.0038413379857873,26.0303,29.8647,28.233983333333335,29.02955,1.5208133720555561,-1.0739360320606766,1200383065.21,1306606006.88,1273486395.549333,1275605660.1599998,1249818999866386.0,-0.9915311414557331,6
2011-06-04 13:51:06.100,39.123,29.0958,5.4,4.2,4.0,5.8,4.386666666666667,4.25,0.1604888888888889,2.8195965111987045,4.5,17.5,8.110000000000001,7.55,10.946233333333334,0.2990978075904587,38.1148,39.7658,39.035439999999994,39.1105,0.11222259906666629,2.0918305964361332,26.0303,29.8647,28.334799999999998,29.0379,1.3765161573333338,-0.7547081474478436,1205581932.73,1306632699.46,1277028050.0243332,1293707953.585,1095761701987318.1,-0.9317311469017935,6
2011-06-05 21:29:12.570,39.1593,29.0988,8.1,4.0,4.0,5.8,4.386666666666667,4.25,0.1604888888888889,2.8195965111987045,4.5,17.5,7.843333333333333,7.2,10.187122222222222,0.9359627769104479,38.1148,39.7658,39.03785666666667,39.1122,0.11246475712222183,2.0961720114613387,26.0303,29.8647,28.376943333333337,29.039250000000003,1.3856004337888894,-0.6392118568746659,1216548925.57,1307195466.1,1280415167.8033333,1305836427.4650002,944473312346725.5,-0.9190488225503288,6
2011-06-10 22:47:04.880,39.087,28.3598,13.9,4.6,4.0,5.8,4.386666666666667,4.25,0.1604888888888889,2.8195965111987054,4.5,17.5,7.78,7.2,10.030266666666666,1.1531537281242494,38.1148,39.7658,39.05202333333334,39.11445,0.10968412378888848,2.503945349243743,26.0303,29.8647,28.462093333333332,29.040750000000003,1.2837664266222226,-0.1355467110940829,1221174762.74,1307309352.57,1283440515.3699996,1305837218.275,823467260356149.1,-0.7866459220998645,6
2011-06-27 21:13:58.610,39.116,29.0152,8.8,4.7,4.0,5.8,4.403333333333333,4.35,0.15898888888888887,2.675258378392451,4.5,17.5,7.943333333333333,7.2,11.202455555555556,0.46403586477522607,38.1148,39.6943,39.02939666666667,39.1122,0.0922303656555552,3.2648735599910275,26.2047,29.8647,28.53974333333333,29.040750000000003,1.0809650744555561,0.4256094194072668,1222759800.83,1307746024.88,1286326224.1079996,1305837757.6599998,705597740167591.5,-0.6598550839590729,6
2011-06-27 21:28:51.000,39.1012,29.0342,5.4,4.4,4.0,5.8,4.406666666666666,4.35,0.16062222222222222,2.5219572841152447,4.5,17.5,8.056666666666668,7.55,10.998455555555555,0.4265716516500091,38.1148,39.6943,39.03374,39.11435,0.09239785906666631,3.333235173469391,26.2047,29.1387,28.51142666666666,29.039250000000003,1.0291815366222228,0.5127874390306797,1234848499.35,1309209238.61,1289207872.034,1305838690.8049998,580058584876200.4,-0.7873660325237366,6
2011-06-27 22:24:50.890,39.1043,28.9888,4.9,4.0,4.0,5.8,4.386666666666667,4.35,0.1484888888888889,3.5886450090263784,4.5,17.5,7.983333333333334,7.2,11.221388888888889,0.3988515542759843,38.1148,39.6943,39.03347,39.11435,0.09235917076666632,3.3327714047161674,26.2047,29.1387,28.51121666666667,29.0379,1.0289606047222226,0.5129479693338612,1241740002.86,1309210131.0,1291686593.0889997,1305839829.9699998,488752825645863.9,-0.7203359795967721,6
2011-06-27 23:41:40.670,39.0743,28.9955,8.3,4.0,4.0,5.8,4.383333333333334,4.35,0.15072222222222223,3.4710322267810136,4.5,17.5,7.946666666666668,7.2,11.405822222222223,0.3557500831197715,38.1148,39.6943,39.02709666666667,39.1122,0.09019712365555527,3.480095126604893,26.2047,29.1387,28.546403333333338,29.0379,1.0241885889888893,0.758204655168436,1251592944.7,1309213490.89,1293935709.3566666,1305840440.0,410778644027816.2,-0.5816559711474381,6
2011-06-29 11:40:47.970,39.1247,29.0197,4.5,4.0,4.0,5.8,4.376666666666667,4.35,0.15445555555555554,3.2928013603301043,4.5,17.5,7.756666666666669,7.2,10.152455555555555,1.0783946383714884,38.1148,39.6943,39.04690666666667,39.1122,0.07990180062222182,5.29819880207979,26.2047,29.1387,28.636586666666666,29.0379,0.8530666158222225,1.9165111898264984,1251755394.08,1309218100.67,1295856547.8889997,1305845589.13,355110415543319.5,-0.15425434700613305,6
2011-07-03 14:16:28.830,39.1167,29.0215,5.4,4.0,4.0,5.8,4.376666666666667,4.35,0.15445555555555554,3.292801360330108,4.5,13.9,7.323333333333334,6.65,7.153788888888889,-0.1351816391311913,38.1148,39.6943,39.06192,39.11435,0.07525026959999964,6.7016440771721015,26.2047,29.1387,28.72558333333333,29.0379,0.6757256280555556,3.766658809643735,1253006627.45,1309347647.97,1297776289.6853333,1305851749.9299998,292661607449079.56,0.28965870341703104,6
2011-07-13 01:31:49.020,39.122,29.0335,5.0,4.2,4.0,5.8,4.376666666666667,4.35,0.15445555555555554,3.2928013603301087,4.5,13.9,7.163333333333336,6.0,6.975655555555556,0.21915298577973452,38.1148,39.6943,39.06266000000001,39.1161,0.07531436839999966,6.708699847516231,26.2047,29.1387,28.724809999999998,29.036,0.6752494042333334,3.767344740840328,1264381817.8,1309702588.83,1299666155.0646667,1306029420.925,227020481451151.8,0.5685777671082013,6
2011-07-17 19:51:50.130,39.1197,29.0955,9.5,4.1,4.0,5.8,4.383333333333334,4.35,0.15072222222222223,3.47103222678101,4.5,13.9,6.896666666666667,5.5,5.924988888888889,0.8555803390326715,38.1148,39.6943,39.07172666666667,39.11635,0.0738420626222219,7.39207970279603,26.2047,29.1387,28.795259999999995,29.036,0.5648845477333336,6.568794976924192,1267490593.8,1310520709.02,1301204118.105333,1306343973.5,187083047315444.97,1.5396522027013582,6
2011-07-19 21:16:52.700,39.119,29.0617,2.7,4.4,4.0,5.8,4.373333333333334,4.25,0.1532888888888889,3.423798763929616,4.5,13.9,6.946666666666668,5.5,6.1078222222222225,0.5709855695139208,38.1148,39.6943,39.07038333333334,39.11635,0.07365723338888859,7.3977063309121025,26.2047,29.1387,28.797776666666664,29.0379,0.5661994137888892,6.562688964195615,1267491583.08,1310932310.13,1302652175.3163333,1306521927.27,150254044261865.4,3.0949055724372494,6
2011-08-25 04:19:23.500,39.1672,29.1152,7.1,4.3,4.0,5.8,4.376666666666667,4.300000000000001,0.15312222222222222,3.383917447570391,2.7,13.9,6.823333333333333,5.4,6.683788888888889,0.4048231823866977,38.1148,39.6943,39.06985999999999,39.11635,0.07359785773333302,7.39644880065099,26.2047,29.1387,28.7967,29.0379,0.5655951633333336,6.566650364848247,1269628552.98,1311110212.7,1304106129.6369998,1306564884.0700002,109315766094406.6,5.6316165317491915,6
2011-12-05 08:17:27.270,38.8522,26.344,10.3,5.0,4.0,5.8,4.3566666666666665,4.25,0.14378888888888888,4.480193104557363,2.7,13.9,6.6866666666666665,5.4,6.029155555555556,1.088428148179907,38.1148,39.6943,39.10365,39.116600000000005,0.04478140783333309,14.916639546872464,26.2047,29.1387,28.893183333333333,29.0395,0.3384750047222226,13.195025936049909,1269631536.09,1314245963.5,1305593376.6543329,1306587069.0700002,70907627024837.4,10.35337198193802,6
2011-12-05 08:30:25.030,38.8675,26.353,8.5,4.1,4.0,5.8,4.383333333333334,4.35,0.15605555555555553,3.143958143996535,2.7,13.9,6.8566666666666665,5.5,6.361788888888889,0.5179757524995461,38.8522,39.6943,39.12823,39.116600000000005,0.013690657433333189,16.296136794515622,26.344,29.1387,28.897826666666667,29.0395,0.31413321195555555,12.538903670366185,1281579784.23,1323073047.27,1307374760.3603332,1306619353.17,34810462718757.203,10.926983120997471,6
2012-02-08 19:57:26.130,39.2327,27.8447,8.9,4.2,4.0,5.8,4.3566666666666665,4.25,0.1491222222222222,4.086439095330297,2.7,13.9,6.723333333333334,5.5,5.372455555555556,0.9714096818985043,38.8522,39.1672,39.10067000000001,39.11635,0.004515933433333267,8.138653560789878,26.344,29.1387,28.85810333333333,29.0395,0.4673949683222219,9.123660655313204,1305836122.94,1323073825.03,1308757895.0536664,1306914082.78,18933395736785.223,4.977094366541203,6
2012-02-20 06:34:27.070,38.1355,27.485,9.1,4.4,4.0,5.0,4.303333333333333,4.2,0.07765555555555555,-0.6125240937760399,2.7,13.9,6.79,5.5,5.524900000000001,0.6770145749459711,38.8522,39.2327,39.10325,39.11635,0.004990859833333287,6.868119817686512,26.344,29.1387,28.81661666666667,29.0379,0.4981249720555552,7.110880150722485,1305836731.99,1328731046.13,1309521059.1599998,1307252409.335,31363976671384.33,3.9867123421145907,6
2012-02-24 01:00:04.560,39.6038,26.0218,7.4,4.0,4.0,5.0,4.296666666666667,4.2,0.07498888888888888,-0.42361205682645364,2.7,13.9,6.926666666666666,6.35,5.577288888888889,0.4402894023755155,38.1355,39.2327,39.07025666666667,39.1161,0.035104095122222165,17.784897313265354,26.344,29.1387,28.76317333333333,29.036,0.551915152622222,4.837627059237087,1305837704.56,1329719667.07,1310317156.9959998,1307527688.725,43877188067110.83,2.4399544098697463,6
2012-03-23 12:37:52.760,39.5992,26.0453,7.3,4.0,4.0,5.0,4.296666666666667,4.2,0.07498888888888888,-0.4236120568264523,2.7,13.9,7.006666666666667,7.25,5.4546222222222225,0.48339073833449486,38.1355,39.6038,39.08692333333334,39.11635,0.044277761788888814,12.245553863152066,26.0218,29.1387,28.659656666666663,29.03385,0.7872841031222222,2.833884817974811,1305837810.76,1330045204.56,1311124073.6626666,1308477631.745,55530419112201.625,1.2457580463960198,6
2012-04-16 10:10:46.600,39.1375,29.1312,5.3,4.8,4.0,5.0,4.296666666666667,4.2,0.07498888888888888,-0.42361205682645364,2.7,13.9,7.083333333333334,7.35,5.317388888888889,0.558393537453401,38.1355,39.6038,39.10277000000001,39.11635,0.05272889476666669,9.06619663557229,26.0218,29.1387,28.558159999999997,29.0275,0.9986323037333331,1.4122000291752324,1305839570.85,1332506272.76,1312013022.396,1309209684.8049998,69048651353769.75,0.5162413882077685,6
2012-04-16 10:11:09.810,39.1375,29.1507,6.1,4.7,4.0,5.0,4.303333333333333,4.2,0.08032222222222223,-0.5336199371121655,2.7,13.9,7.073333333333334,7.35,5.349955555555556,0.5318301962019714,38.1355,39.6038,39.10363,39.116600000000005,0.052765702766666686,9.077591916165508,26.0218,29.1387,28.561266666666665,29.0275,1.0018935995555553,1.407018213586011,1305840089.09,1334571046.6,1312970738.2543335,1309211810.9450002,83823196755047.73,0.009586981403519435,6
2012-04-16 12:19:02.940,39.1485,29.137,5.3,4.0,4.0,5.0,4.3100000000000005,4.2,0.08423333333333334,-0.7097504450940586,2.7,13.9,7.11,7.35,5.2369,0.6241605628380618,38.1355,39.6038,39.10445666666668,39.1177,0.052800516455555585,9.08892033561392,26.0218,29.1507,28.565690000000004,29.03385,1.0065015775666664,1.4000127780249176,1305840790.91,1334571069.81,1313928437.6116667,1309215795.7800002,96763614223008.31,-0.4603258632370717,6
2012-04-17 20:45:17.410,39.135,29.0965,6.4,4.3,4.0,5.0,4.296666666666667,4.2,0.0869888888888889,-0.6972994950617841,2.7,13.9,7.1366666666666685,7.35,5.118322222222222,0.7182506374079831,38.1355,39.6038,39.10455000000001,39.1177,0.052808467833333365,9.088374117938054,26.0218,29.1507,28.566716666666668,29.03385,1.0076419920555553,1.3978965142664794,1305850387.35,1334578742.94,1314886369.346,1309282874.3200002,107880150381445.97,-0.8434771132332686,6
2012-04-19 19:52:41.550,39.1293,29.1467,2.9,4.6,4.0,5.0,4.303333333333333,4.2,0.08565555555555555,-0.6952129057012018,2.7,13.9,7.183333333333335,7.35,4.982055555555556,0.8425225828926934,38.1355,39.6038,39.10516666666667,39.118849999999995,0.05283423422222225,9.096999113027568,26.0218,29.1507,28.565310000000004,29.03385,1.0060901948999996,1.400722960867876,1305853112.51,1334695517.41,1315847873.6813333,1309525118.4,117314105674229.17,-1.1435300028543065,6
2012-04-20 16:39:16.090,39.1668,29.0878,6.6,4.2,4.0,5.0,4.306666666666667,4.2,0.08728888888888889,-0.7826404818297581,2.7,13.9,7.113333333333334,7.35,5.4298222222222225,0.6389002116023939,38.1355,39.6038,39.10601666666667,39.11935,0.052852863388888914,9.116720705813115,26.0218,29.1507,28.56719,29.03385,1.0081666548999997,1.3969324931704845,1306205729.34,1334865161.55,1316814941.982667,1310111648.925,125104284141710.16,-1.3747304887399252,6
